# DARK.CC
# !Name!!Type!!Hash!!Size!!Description
XEEN0043.TXT,,,,0x1640,,25,,
XEEN0044.TXT,,,,0x1650,,25,,
XEEN0045.TXT,,,,0x1660,,25,,
XEEN0046.TXT,,,,0x1670,,21,,
XEEN0047.TXT,,,,0x1680,,21,,
XEEN0048.TXT,,,,0x1690,,21,,
XEEN0049.TXT,,,,0x16A0,,11,,
XEEN0050.TXT,,,,0x3610,,12,,
XEEN0051.TXT,,,,0x3620,,20,,
XEEN0052.TXT,,,,0x3630,,20,,
XEEN0053.TXT,,,,0x3640,,20,,
XEEN0054.TXT,,,,0x3650,,20,,
XEEN0055.TXT,,,,0x3660,,28,,
XEEN0056.TXT,,,,0x3670,,28,,
XEEN0057.TXT,,,,0x3680,,28,,
XEEN0058.TXT,,,,0x3690,,28,,
XEEN0059.TXT,,,,0x36A0,,23,,
XEEN0060.TXT,,,,0x5610,,23,,
XEEN0061.TXT,,,,0x5620,,23,,
XEEN0062.TXT,,,,0x5630,,23,,
XEEN0063.TXT,,,,0x5640,,16,,
XEEN0064.TXT,,,,0x5650,,23,,
XEEN0065.TXT,,,,0x5660,,23,,
XEEN0066.TXT,,,,0x5670,,23,,
XEEN0067.TXT,,,,0x5680,,16,,
XEEN0068.TXT,,,,0x5690,,23,,
XEEN0069.TXT,,,,0x56A0,,23,,
XEEN0070.TXT,,,,0x7610,,23,,
XEEN0071.TXT,,,,0x7620,,18,,
XEEN0072.TXT,,,,0x7630,,21,,
XEEN0073.TXT,,,,0x7640,,18,,
XEEN0074.TXT,,,,0x7650,,18,,
XEEN0075.TXT,,,,0x7660,,22,,
XEEN0076.TXT,,,,0x7670,,22,,
XEEN0077.TXT,,,,0x7680,,22,,
XEEN0078.TXT,,,,0x7690,,22,,
XEEN0079.TXT,,,,0x76A0,,22,,
XEEN0080.TXT,,,,0x9610,,23,,
XEEN0081.TXT,,,,0x9620,,14,,
XEEN0082.TXT,,,,0x9630,,12,,
XEEN0083.TXT,,,,0x9640,,12,,
XEEN0084.TXT,,,,0x9650,,15,,
XEEN0085.TXT,,,,0x9660,,12,,
DARK0001.TXT,,,,0x8299,,8,,
DARK0002.TXT,,,,0x82A9,,8,,
DARK0003.TXT,,,,0x82B9,,8,,
DARK0004.TXT,,,,0x82C9,,8,,
DARK0005.TXT,,,,0x82D9,,8,,
DARK0006.TXT,,,,0x82E9,,8,,
DARK0007.TXT,,,,0x82F9,,8,,
DARK0008.TXT,,,,0x8309,,8,,
DARK0009.TXT,,,,0x8319,,8,,
DARK0010.TXT,,,,0xA289,,8,,
DARK0011.TXT,,,,0xA299,,8,,
DARK0012.TXT,,,,0xA2A9,,8,,
DARK0013.TXT,,,,0xA2B9,,8,,
DARK0014.TXT,,,,0xA2C9,,8,,
DARK0015.TXT,,,,0xA2D9,,8,,
DARK0016.TXT,,,,0xA2E9,,8,,
DARK0017.TXT,,,,0xA2F9,,8,,
DARK0018.TXT,,,,0xA309,,8,,
DARK0019.TXT,,,,0xA319,,8,,
DARK0020.TXT,,,,0xC289,,8,,
DARK0021.TXT,,,,0xC299,,8,,
DARK0022.TXT,,,,0xC2A9,,8,,
DARK0023.TXT,,,,0xC2B9,,8,,
DARK0024.TXT,,,,0xC2C9,,8,,
DARK0025.TXT,,,,0xC2D9,,24,,
DARK0026.TXT,,,,0xC2E9,,23,,
DARK0027.TXT,,,,0xC2F9,,25,,
DARK0028.TXT,,,,0xC309,,25,,
DARK0029.TXT,,,,0xC319,,11,,
DARK0030.TXT,,,,0xE289,,17,,
DARK0031.TXT,,,,0xE299,,11,,
DARK0032.TXT,,,,0xE2A9,,17,,
DARK0033.TXT,,,,0xE2B9,,9,,
DARK0034.TXT,,,,0xE2C9,,15,,
DARK0035.TXT,,,,0xE2D9,,11,,
DARK0036.TXT,,,,0xE2E9,,17,,
DARK0037.TXT,,,,0xE2F9,,8,,
DARK0038.TXT,,,,0xE309,,14,,
DARK0039.TXT,,,,0xE319,,15,,
DARK0040.TXT,,,,0x028A,,12,,
DARK0041.TXT,,,,0x029A,,24,,
DARK0042.TXT,,,,0x02AA,,24,,
DARK0043.TXT,,,,0x02BA,,24,,
DARK0044.TXT,,,,0x02CA,,24,,
DARK0045.TXT,,,,0x02DA,,25,,
DARK0046.TXT,,,,0x02EA,,25,,
DARK0047.TXT,,,,0x02FA,,25,,
DARK0048.TXT,,,,0x030A,,25,,
DARK0049.TXT,,,,0x031A,,22,,
DARK0050.TXT,,,,0x228A,,22,,
DARK0051.TXT,,,,0x229A,,22,,
DARK0052.TXT,,,,0x22AA,,22,,
DARK0053.TXT,,,,0x22BA,,23,,
DARK0054.TXT,,,,0x22CA,,23,,
DARK0055.TXT,,,,0x22DA,,23,,
DARK0056.TXT,,,,0x22EA,,23,,
DARK0057.TXT,,,,0x22FA,,20,,
DARK0058.TXT,,,,0x230A,,20,,
DARK0059.TXT,,,,0x231A,,20,,
DARK0060.TXT,,,,0x428A,,20,,
DARK0061.TXT,,,,0x429A,,21,,
DARK0062.TXT,,,,0x42AA,,21,,
DARK0063.TXT,,,,0x42BA,,21,,
DARK0064.TXT,,,,0x42CA,,21,,
DARK0065.TXT,,,,0x42DA,,20,,
DARK0066.TXT,,,,0x42EA,,20,,
DARK0067.TXT,,,,0x42FA,,20,,
DARK0068.TXT,,,,0x430A,,20,,
DARK0069.TXT,,,,0x431A,,21,,
DARK0070.TXT,,,,0x628A,,21,,
DARK0071.TXT,,,,0x629A,,21,,
DARK0072.TXT,,,,0x62AA,,21,,
DARK0073.TXT,,,,0x62BA,,21,,
DARK0074.TXT,,,,0x62CA,,21,,
DARK0075.TXT,,,,0x62DA,,21,,
DARK0076.TXT,,,,0x62EA,,21,,
DARK0077.TXT,,,,0x62FA,,21,,
DARK0078.TXT,,,,0x630A,,25,,
DARK0079.TXT,,,,0x631A,,25,,
DARK0080.TXT,,,,0x828A,,25,,
DARK0081.TXT,,,,0x829A,,25,,
DARK0082.TXT,,,,0x82AA,,25,,
DARK0083.TXT,,,,0x82BA,,26,,
DARK0084.TXT,,,,0x82CA,,26,,
DARK0085.TXT,,,,0x82DA,,26,,
DARK0086.TXT,,,,0x82EA,,26,,
DARK0087.TXT,,,,0x82FA,,13,,
DARK0088.TXT,,,,0x830A,,13,,
DARK0089.TXT,,,,0x831A,,11,,
DARK0090.TXT,,,,0xA28A,,11,,
DARK0091.TXT,,,,0xA29A,,11,,
DARK0092.TXT,,,,0xA2AA,,11,,
DARK0093.TXT,,,,0xA2BA,,11,,
DARK0094.TXT,,,,0xA2CA,,11,,
DARK0095.TXT,,,,0xA2DA,,11,,
DARK0096.TXT,,,,0xA2EA,,11,,
DARK0097.TXT,,,,0xA2FA,,11,,
DARK0098.TXT,,,,0xA30A,,11,,
DARK0099.TXT,,,,0xA31A,,11,,
DARKX100.TXT,,,,0x82DD,,11,,
DARKX101.TXT,,,,0x82ED,,11,,
DARKX102.TXT,,,,0x82FD,,11,,
DARKX103.TXT,,,,0x830D,,11,,
DARKX104.TXT,,,,0x831D,,11,,
DARKX105.TXT,,,,0x832D,,11,,
DARKX106.TXT,,,,0x833D,,11,,
DARKX107.TXT,,,,0x834D,,11,,
DARKX108.TXT,,,,0x835D,,11,,
DARKX109.TXT,,,,0x836D,,11,,
DARKX110.TXT,,,,0xA2DD,,11,,
DARKX111.TXT,,,,0xA2ED,,11,,
DARKX112.TXT,,,,0xA2FD,,11,,
DARKX113.TXT,,,,0xA30D,,24,,
DARKX114.TXT,,,,0xA31D,,24,,
DARKX115.TXT,,,,0xA32D,,24,,
DARKX116.TXT,,,,0xA33D,,24,,
DARKX117.TXT,,,,0xA34D,,21,,
DARKX118.TXT,,,,0xA35D,,21,,
DARKX119.TXT,,,,0xA36D,,21,,
DARKX120.TXT,,,,0xC2DD,,21,,
DARKX121.TXT,,,,0xC2ED,,25,,
DARKX122.TXT,,,,0xC2FD,,25,,
DARKX123.TXT,,,,0xC30D,,25,,
DARKX124.TXT,,,,0xC31D,,25,,
DARKX125.TXT,,,,0xC32D,,24,,
DARKX126.TXT,,,,0xC33D,,24,,
DARKX127.TXT,,,,0xC34D,,24,,
DARKX128.TXT,,,,0xC35D,,14,,
DARKX129.TXT,,,,0xC36D,,23,,
DUNG1.ZOM,,,,0xCA7A,,47841,,
DUNG2.ZOM,,,,0xCA8A,,25300,,
DUNG3.ZOM,,,,0xCA9A,,39474,,
TOWN1.ZOM,,,,0xBCB8,,46424,,
TOWN2.ZOM,,,,0xBCC8,,28777,,
TOWN3.ZOM,,,,0xBCD8,,4181,,
TOWER1.ZOM,,,,0x33E5,,58103,,
TOWER2.ZOM,,,,0x33F5,,39726,,
DETECTMN.ICN,,,,0x8D48,,1621,,
SPECIAL.ICN,,,,0x403F,,14887,,
TIMER.DRV,,,,0xA1F5,,1456,,
001.MON,,,,0x1E9A,,40829,,
002.MON,,,,0x1EAA,,44442,,
003.MON,,,,0x1EBA,,5835,,
004.MON,,,,0x1ECA,,10380,,
005.MON,,,,0x1EDA,,19040,,
006.MON,,,,0x1EEA,,25424,,
007.MON,,,,0x1EFA,,16779,,
008.MON,,,,0x1F0A,,38012,,
010.MON,,,,0x3E8A,,25405,,
011.MON,,,,0x3E9A,,40086,,
013.MON,,,,0x3EBA,,24433,,
015.MON,,,,0x3EDA,,29248,,
017.MON,,,,0x3EFA,,55404,,
018.MON,,,,0x3F0A,,28947,,
019.MON,,,,0x3F1A,,12637,,
020.MON,,,,0x5E8A,,33208,,
021.MON,,,,0x5E9A,,21775,,
022.MON,,,,0x5EAA,,61694,,
024.MON,,,,0x5ECA,,5370,,
025.MON,,,,0x5EDA,,26491,,
026.MON,,,,0x5EEA,,43588,,
027.MON,,,,0x5EFA,,36706,,
028.MON,,,,0x5F0A,,32834,,
029.MON,,,,0x5F1A,,28593,,
030.MON,,,,0x7E8A,,40676,,
033.MON,,,,0x7EBA,,14909,,
034.MON,,,,0x7ECA,,5888,,
035.MON,,,,0x7EDA,,30578,,
037.MON,,,,0x7EFA,,29879,,
039.MON,,,,0x7F1A,,20343,,
040.MON,,,,0x9E86,,27445,,
041.MON,,,,0x9E96,,49517,,
042.MON,,,,0x9EA6,,40981,,
043.MON,,,,0x9EB6,,17337,,
044.MON,,,,0x9EC6,,32988,,
045.MON,,,,0x9ED6,,39013,,
046.MON,,,,0x9EE6,,59531,,
047.MON,,,,0x9EF6,,28460,,
048.MON,,,,0x9F06,,12913,,
049.MON,,,,0x9F16,,37965,,
050.MON,,,,0xBE8A,,16294,,
052.MON,,,,0xBEAA,,34916,,
053.MON,,,,0xBEBA,,23918,,
054.MON,,,,0xBECA,,22328,,
056.MON,,,,0xBEEA,,30682,,
057.MON,,,,0xBEFA,,29718,,
058.MON,,,,0xBF0A,,24108,,
059.MON,,,,0xBF1A,,42335,,
061.MON,,,,0xDE9A,,22768,,
062.MON,,,,0xDEAA,,30625,,
063.MON,,,,0xDEBA,,35550,,
064.MON,,,,0xDECA,,39099,,
065.MON,,,,0xDEDA,,23663,,
066.MON,,,,0xDEEA,,26231,,
067.MON,,,,0xDEFA,,13674,,
001.ATT,,,,0x2870,,35112,,
002.ATT,,,,0x2880,,30870,,
003.ATT,,,,0x2890,,17098,,
004.ATT,,,,0x28A0,,17561,,
005.ATT,,,,0x28B0,,26263,,
006.ATT,,,,0x28C0,,19083,,
007.ATT,,,,0x28D0,,16515,,
008.ATT,,,,0x28E0,,29748,,
010.ATT,,,,0x4860,,19374,,
011.ATT,,,,0x4870,,39966,,
013.ATT,,,,0x4890,,23516,,
015.ATT,,,,0x48B0,,32473,,
017.ATT,,,,0x48D0,,39224,,
018.ATT,,,,0x48E0,,20801,,
019.ATT,,,,0x48F0,,30593,,
020.ATT,,,,0x6860,,22170,,
021.ATT,,,,0x6870,,24714,,
022.ATT,,,,0x6880,,26225,,
024.ATT,,,,0x68A0,,25059,,
025.ATT,,,,0x68B0,,19631,,
026.ATT,,,,0x68C0,,25590,,
027.ATT,,,,0x68D0,,26649,,
028.ATT,,,,0x68E0,,35153,,
029.ATT,,,,0x68F0,,28205,,
030.ATT,,,,0x8860,,32880,,
033.ATT,,,,0x8890,,22253,,
034.ATT,,,,0x88A0,,26806,,
035.ATT,,,,0x88B0,,22409,,
037.ATT,,,,0x88D0,,34813,,
039.ATT,,,,0x88F0,,19809,,
040.ATT,,,,0xA85C,,18188,,
041.ATT,,,,0xA86C,,32494,,
042.ATT,,,,0xA87C,,28590,,
043.ATT,,,,0xA88C,,21180,,
044.ATT,,,,0xA89C,,24200,,
045.ATT,,,,0xA8AC,,23237,,
046.ATT,,,,0xA8BC,,35755,,
047.ATT,,,,0xA8CC,,33066,,
048.ATT,,,,0xA8DC,,10953,,
049.ATT,,,,0xA8EC,,27824,,
050.ATT,,,,0xC860,,36612,,
052.ATT,,,,0xC880,,18315,,
053.ATT,,,,0xC890,,27048,,
054.ATT,,,,0xC8A0,,12296,,
056.ATT,,,,0xC8C0,,22987,,
057.ATT,,,,0xC8D0,,30154,,
058.ATT,,,,0xC8E0,,23170,,
059.ATT,,,,0xC8F0,,24322,,
061.ATT,,,,0xE870,,36496,,
062.ATT,,,,0xE880,,23930,,
063.ATT,,,,0xE890,,20133,,
064.ATT,,,,0xE8A0,,52011,,
065.ATT,,,,0xE8B0,,21291,,
066.ATT,,,,0xE8C0,,23138,,
067.ATT,,,,0xE8D0,,14885,,
AWARD.BIN,,,,0x190E,,1591,,
CREDITS.BIN,,,,0xEC99,,2186,,
NOTES.BIN,,,,0x8BB8,,1809,,
QNOTES.BIN,,,,0x8C5A,,11102,,
QUEST.BIN,,,,0x4B0D,,2287,,
SPECIAL.BIN,,,,0x4C23,,1695,,
SPLDESC.BIN,,,,0x1196,,8378,,
TAVERN.BIN,,,,0x9B55,,4478,,
VIEWTEXT.BIN,,,,0x9848,,744,,
FECP.BRD,,,,0x8BB9,,1735,,
34K.BUF,,,,0xACC6,,34816,,
46K.BUF,,,,0xED06,,47104,,
CLOUDS.DAT,,,,0x5A8C,,1452,,
DARK.DAT,,,,0x4882,,1452,,
DARKPIC.DAT,,,,0x0E48,,53,,
XEENPIC.DAT,,,,0xD151,,53,,
CHAR01.FAC,,,,0xD399,,1479,,
CHAR02.FAC,,,,0xD3A9,,1473,,
CHAR03.FAC,,,,0xD3B9,,1537,,
CHAR04.FAC,,,,0xD3C9,,1547,,
CHAR05.FAC,,,,0xD3D9,,1757,,
CHAR06.FAC,,,,0xD3E9,,1322,,
CHAR07.FAC,,,,0xD3F9,,1430,,
CHAR08.FAC,,,,0xD409,,1418,,
CHAR09.FAC,,,,0xD419,,1429,,
CHAR10.FAC,,,,0xF389,,1678,,
CHAR11.FAC,,,,0xF399,,1578,,
CHAR12.FAC,,,,0xF3A9,,1590,,
CHAR13.FAC,,,,0xF3B9,,1497,,
CHAR14.FAC,,,,0xF3C9,,1486,,
CHAR15.FAC,,,,0xF3D9,,1471,,
CHAR16.FAC,,,,0xF3E9,,1522,,
CHAR17.FAC,,,,0xF3F9,,1614,,
CHAR18.FAC,,,,0xF409,,1575,,
CHAR19.FAC,,,,0xF419,,1522,,
CHAR20.FAC,,,,0x138A,,1580,,
CHAR21.FAC,,,,0x139A,,1416,,
CHAR22.FAC,,,,0x13AA,,1451,,
CHAR23.FAC,,,,0x13BA,,1751,,
CHAR24.FAC,,,,0x13CA,,1368,,
DSE.FAC,,,,0x68B7,,3036,,
FACE01.FAC,,,,0xC960,,1100,,
FACE02.FAC,,,,0xC970,,1267,,
FACE03.FAC,,,,0xC980,,1140,,
FACE04.FAC,,,,0xC990,,1472,,
FACE05.FAC,,,,0xC9A0,,1338,,
FACE06.FAC,,,,0xC9B0,,1227,,
FACE07.FAC,,,,0xC9C0,,1241,,
FACE08.FAC,,,,0xC9D0,,1178,,
FACE09.FAC,,,,0xC9E0,,1168,,
FACE10.FAC,,,,0xE950,,1020,,
FACE11.FAC,,,,0xE960,,1051,,
FACE12.FAC,,,,0xE970,,1141,,
FACE13.FAC,,,,0xE980,,1210,,
FACE14.FAC,,,,0xE990,,1119,,
FACE15.FAC,,,,0xE9A0,,1091,,
FACE16.FAC,,,,0xE9B0,,905,,
FACE17.FAC,,,,0xE9C0,,1164,,
FACE18.FAC,,,,0xE9D0,,1058,,
FACE19.FAC,,,,0xE9E0,,801,,
FACE20.FAC,,,,0x0951,,1075,,
FACE21.FAC,,,,0x0961,,1144,,
FACE22.FAC,,,,0x0971,,1112,,
FACE23.FAC,,,,0x0981,,1283,,
FACE24.FAC,,,,0x0991,,1335,,
FACE25.FAC,,,,0x09A1,,868,,
FACE26.FAC,,,,0x09B1,,1111,,
FACE27.FAC,,,,0x09C1,,1138,,
FACE28.FAC,,,,0x09D1,,1116,,
FACE29.FAC,,,,0x09E1,,1106,,
FACE30.FAC,,,,0x2951,,871,,
FACE31.FAC,,,,0x2961,,1201,,
FACE32.FAC,,,,0x2971,,1234,,
FACE33.FAC,,,,0x2981,,1159,,
FACE34.FAC,,,,0x2991,,1318,,
FACE35.FAC,,,,0x29A1,,1068,,
FACE36.FAC,,,,0x29B1,,1076,,
FACE37.FAC,,,,0x29C1,,1293,,
FACE38.FAC,,,,0x29D1,,1366,,
FACE39.FAC,,,,0x29E1,,1365,,
FACE40.FAC,,,,0x4951,,1054,,
FACE41.FAC,,,,0x4961,,1162,,
FACE42.FAC,,,,0x4971,,1099,,
FACE43.FAC,,,,0x4981,,1399,,
FACE44.FAC,,,,0x4991,,1126,,
FACE45.FAC,,,,0x49A1,,1021,,
FACE46.FAC,,,,0x49B1,,863,,
FACE47.FAC,,,,0x49C1,,1213,,
FACE48.FAC,,,,0x49D1,,768,,
FACE49.FAC,,,,0x49E1,,946,,
FACE50.FAC,,,,0x6951,,1247,,
FACE51.FAC,,,,0x6961,,1208,,
FACE52.FAC,,,,0x6971,,985,,
FACE53.FAC,,,,0x6981,,1208,,
FACE54.FAC,,,,0x6991,,1177,,
FACE55.FAC,,,,0x69A1,,1420,,
FACE56.FAC,,,,0x69B1,,1553,,
FACE57.FAC,,,,0x69C1,,939,,
FACE58.FAC,,,,0x69D1,,1092,,
FACE59.FAC,,,,0x69E1,,1153,,
FACE60.FAC,,,,0x8951,,1281,,
FACE61.FAC,,,,0x8961,,904,,
FACE62.FAC,,,,0x8971,,939,,
FACE63.FAC,,,,0x8981,,931,,
FACE64.FAC,,,,0x8991,,937,,
FACE65.FAC,,,,0x89A1,,1003,,
FACE66.FAC,,,,0x89B1,,2378,,
FRAME.FAC,,,,0xEE1F,,1102,,
FCAVE1.FWL,,,,0x9BAB,,45918,,
FCAVE2.FWL,,,,0x9BBB,,33724,,
FCAVE3.FWL,,,,0x9BCB,,49626,,
FCAVE4.FWL,,,,0x9BDB,,3130,,
FCSTL1.FWL,,,,0x7B35,,28803,,
FCSTL2.FWL,,,,0x7B45,,49763,,
FCSTL3.FWL,,,,0x7B55,,46784,,
FCSTL4.FWL,,,,0x7B65,,2889,,
FDUNG1.FWL,,,,0xDAB5,,21973,,
FDUNG2.FWL,,,,0xDAC5,,55101,,
FDUNG3.FWL,,,,0xDAD5,,42556,,
FDUNG4.FWL,,,,0xDAE5,,2476,,
FTOWN1.FWL,,,,0xCCF3,,39020,,
FTOWN2.FWL,,,,0xCD03,,62655,,
FTOWN3.FWL,,,,0xCD13,,54216,,
FTOWN4.FWL,,,,0xCD23,,3594,,
FTOWR1.FWL,,,,0x4CF4,,30745,,
FTOWR2.FWL,,,,0x4D04,,51146,,
FTOWR3.FWL,,,,0x4D14,,61640,,
FTOWR4.FWL,,,,0x4D24,,4049,,
FSCFI1.FWL,,,,0x27AD,,8521,,
FSCFI2.FWL,,,,0x27BD,,29239,,
FSCFI3.FWL,,,,0x27CD,,27327,,
FSCFI4.FWL,,,,0x27DD,,2142,,
CAVE.GND,,,,0x621E,,11725,,
CSTL.GND,,,,0x270E,,11874,,
DUNG.GND,,,,0xE73D,,10355,,
TOWN.GND,,,,0x0637,,12460,,
TOWR.GND,,,,0x0677,,11753,,
SCFI.GND,,,,0x62E4,,4134,,
AWARD.ICN,,,,0x0D2A,,2378,,
BANK.ICN,,,,0xCC8E,,2391,,
BANK2.ICN,,,,0x303E,,2413,,
BLESS.ICN,,,,0xB014,,3628,,
BORDER.ICN,,,,0xFD49,,21402,,
BUY.ICN,,,,0xAD8E,,8566,,
CAST.ICN,,,,0xED1F,,2422,,
CHARPOW.ICN,,,,0x3EA8,,4435,,
CHOICE.ICN,,,,0x36BA,,4148,,
CHOOSE.ICN,,,,0x383C,,9209,,
COMBAT.ICN,,,,0xFCE8,,14653,,
CONFIRM.ICN,,,,0xA950,,1519,,
CPANEL.ICN,,,,0x8063,,279,,
CREATE.ICN,,,,0x5EB7,,26613,,
CREATE2.ICN,,,,0x8162,,6036,,
ELEMENT.ICN,,,,0xA7BD,,3166,,
EQUIP.ICN,,,,0xF6E5,,1593,,
ESC.ICN,,,,0x6CEE,,792,,
GLOBAL.ICN,,,,0xF971,,17789,,
HPBARS.ICN,,,,0x9D9F,,671,,
INN.ICN,,,,0xCE9D,,4892,,
ITEMS.ICN,,,,0xF717,,8566,,
LLOYDS.ICN,,,,0x5FAC,,1567,,
MAIN.ICN,,,,0xACC3,,14323,,
MOUSE.ICN,,,,0x3E36,,98,,
POW0.ICN,,,,0xEE66,,2775,,
POW1.ICN,,,,0xEE76,,9817,,
POW10.ICN,,,,0x0062,,4552,,
POW11.ICN,,,,0x0072,,451,,
POW12.ICN,,,,0x0082,,358,,
POW13.ICN,,,,0x0092,,5655,,
POW14.ICN,,,,0x00A2,,3558,,
POW15.ICN,,,,0x00B2,,10570,,
POW2.ICN,,,,0xEE86,,5442,,
POW3.ICN,,,,0xEE96,,5107,,
POW4.ICN,,,,0xEEA6,,1673,,
POW5.ICN,,,,0xEEB6,,2207,,
POW6.ICN,,,,0xEEC6,,2086,,
POW7.ICN,,,,0xEED6,,3986,,
POW8.ICN,,,,0xEEE6,,11405,,
POW9.ICN,,,,0xEEF6,,6105,,
QUEST.ICN,,,,0x3F29,,4932,,
RESTOREX.ICN,,,,0x9CDB,,8828,,
SCROLL.ICN,,,,0xD3CC,,1933,,
SPELLFX.ICN,,,,0x61C4,,931,,
START.ICN,,,,0xA028,,11067,,
TAVERN.ICN,,,,0x8F71,,1543,,
TRAIN.ICN,,,,0x80C6,,1614,,
VIEW.ICN,,,,0xAF57,,16781,,
XEEN.MON,,,,0xC5D8,,5400,,
DARK.MON,,,,0x64A0,,5700,,
001.OBJ,,,,0x049E,,11344,,
002.OBJ,,,,0x04AE,,3082,,
003.OBJ,,,,0x04BE,,3075,,
004.OBJ,,,,0x04CE,,14280,,
005.OBJ,,,,0x04DE,,8477,,
006.OBJ,,,,0x04EE,,12174,,
007.OBJ,,,,0x04FE,,2460,,
008.OBJ,,,,0x050E,,14045,,
009.OBJ,,,,0x051E,,7013,,
010.OBJ,,,,0x248E,,3864,,
011.OBJ,,,,0x249E,,5369,,
012.OBJ,,,,0x24AE,,27693,,
013.OBJ,,,,0x24BE,,18185,,
014.OBJ,,,,0x24CE,,2204,,
015.OBJ,,,,0x24DE,,13001,,
016.OBJ,,,,0x24EE,,8358,,
017.OBJ,,,,0x24FE,,13288,,
018.OBJ,,,,0x250E,,5536,,
019.OBJ,,,,0x251E,,5509,,
020.OBJ,,,,0x448E,,10136,,
021.OBJ,,,,0x449E,,54011,,
022.OBJ,,,,0x44AE,,2514,,
024.OBJ,,,,0x44CE,,22402,,
025.OBJ,,,,0x44DE,,18497,,
026.OBJ,,,,0x44EE,,33009,,
027.OBJ,,,,0x44FE,,16112,,
028.OBJ,,,,0x450E,,19802,,
029.OBJ,,,,0x451E,,20795,,
030.OBJ,,,,0x648E,,40061,,
031.OBJ,,,,0x649E,,4169,,
032.OBJ,,,,0x64AE,,11860,,
033.OBJ,,,,0x64BE,,4587,,
034.OBJ,,,,0x64CE,,11844,,
035.OBJ,,,,0x64DE,,12709,,
036.OBJ,,,,0x64EE,,22809,,
037.OBJ,,,,0x64FE,,9307,,
038.OBJ,,,,0x650E,,7385,,
039.OBJ,,,,0x651E,,38791,,
040.OBJ,,,,0x848A,,12947,,
041.OBJ,,,,0x849A,,11855,,
042.OBJ,,,,0x84AA,,9864,,
043.OBJ,,,,0x84BA,,14283,,
044.OBJ,,,,0x84CA,,24756,,
045.OBJ,,,,0x84DA,,26582,,
